,cM,cMact,cMinf,Mac1,Mac2,ncM,ncMcomp,cDC1,cDC2,pDC,cell_type
DEFB1,0.012893219478428364,0.006647965405136347,-0.0299308393150568,-0.018400104716420174,0.2827531695365906,0.03276631608605385,-0.033614158630371094,-0.02696853317320347,0.07455163449048996,-0.2629191279411316,all
RP11-481A20.11,-0.09373757988214493,-0.11512234807014465,-0.10387589037418365,6.311224937438965,-0.06986074149608612,-0.1023125872015953,-0.09039926528930664,-0.07701320946216583,-0.06836379319429398,-0.1170116737484932,all
LONRF1,0.0005252428818494081,-0.01509726420044899,0.009889052249491215,-0.05929090827703476,-0.007507731206715107,0.023371772840619087,0.014667048119008541,-0.014616083353757858,0.12033224105834961,-0.07127632200717926,all
MSR1,-0.10428901016712189,-0.036081768572330475,-0.04215230047702789,-0.06794127076864243,0.03016136772930622,0.2923422157764435,0.6259911060333252,-0.14198550581932068,-0.3259294331073761,-0.28726330399513245,all
ZDHHC2,0.005595612805336714,0.005453233607113361,0.031094586476683617,0.005425274837762117,0.015966026112437248,-0.05810924246907234,-0.08364487439393997,-0.023475851863622665,0.2216944843530655,0.06998027861118317,all
CTD-2547L16.1,0.0050349971279501915,-0.014875547960400581,0.019371168687939644,-0.016411378979682922,-0.008993847295641899,0.0011741351336240768,0.005484384950250387,0.00023244430485647172,-0.09832631796598434,-0.09305447340011597,all
DMTN,-0.010903144255280495,-0.008472095243632793,0.008360407315194607,-0.028405990451574326,0.01233496330678463,0.0268251933157444,0.05685533955693245,-0.07786714285612106,-0.1455380916595459,0.10335781425237656,all
BMP1,0.0017236947314813733,-0.004434262868016958,0.01889241673052311,0.004118856508284807,-0.0350988432765007,-0.00830040778964758,-0.001660053269006312,-0.01690962351858616,-0.14541569352149963,-0.043567538261413574,all
EGR3,-0.041387710720300674,-0.08616682887077332,0.19185668230056763,-0.045066218823194504,0.07956073433160782,-0.026729613542556763,-0.05575527995824814,-0.104826919734478,-0.09029634296894073,-0.11764150857925415,all
TNFRSF10C,0.011500092223286629,-0.005717214662581682,-0.005802212283015251,0.024402959272265434,0.025786107406020164,0.023884231224656105,-0.01757352240383625,-0.05891554057598114,-0.09863058477640152,-0.0806116834282875,all
TNFRSF10D,0.01804007776081562,-0.0010287901386618614,0.015966173261404037,0.0057831741869449615,-0.013307212851941586,-0.04405438154935837,-0.047722555696964264,0.03555722162127495,-0.10561639815568924,-0.06874086707830429,all
SLC25A37,0.08716309815645218,0.021381990984082222,0.00659462483599782,0.0563194714486599,-0.05029221251606941,-0.127926304936409,-0.132741779088974,0.010385172441601753,-0.05690004676580429,-0.33541661500930786,all
CLU,-0.023955048993229866,-0.006528316996991634,-0.01730194501578808,-0.02709916979074478,-1.2725396156311035,0.1311795562505722,0.12071358412504196,-0.0071504805237054825,0.07715955376625061,0.19640953838825226,all
PNOC,0.0005790930008515716,-0.013865816406905651,-0.03274524584412575,-0.03135434910655022,0.011950715444982052,-0.02994695119559765,-0.055128805339336395,-0.1147766038775444,-0.1051802784204483,1.242214560508728,all
ZNF395,0.02587702125310898,-0.006643482018262148,0.048207227140665054,0.010124940425157547,-0.024374132975935936,-0.08518349379301071,-0.09138091653585434,-0.03524200618267059,-0.031713809818029404,0.0780622661113739,all
EXTL3,0.005060364492237568,0.004597524181008339,-0.002050848677754402,-0.017540015280246735,0.01573359966278076,0.0035017384216189384,-0.0011524443980306387,-0.04106941446661949,-0.10653666406869888,-0.01238539069890976,all
PPP2CB,0.010335221886634827,0.008752594701945782,0.018043529242277145,-0.022643981501460075,0.021442025899887085,-0.0366002693772316,-0.019616685807704926,-0.0400875024497509,-0.13445104658603668,-0.014909408986568451,all
NRG1,0.08924052864313126,0.0056097726337611675,0.14736977219581604,0.08080406486988068,-0.10937542468309402,-0.2474052608013153,-0.24917447566986084,-0.13340038061141968,-0.12123341858386993,-0.3513014316558838,all
RP11-11N9.4,0.03631357103586197,-0.008757403120398521,0.047319456934928894,-0.025032266974449158,-0.05437938868999481,-0.11843669414520264,-0.07491520792245865,0.07740951329469681,-0.18637728691101074,0.04311733692884445,all
RAB11FIP1,0.0682436004281044,-0.0860711932182312,0.0705360472202301,0.03074786812067032,-0.07716518640518188,-0.13826912641525269,-0.21758288145065308,0.14704211056232452,0.3421207666397095,0.3909549415111542,all
PPAPDC1B,-0.00981747917830944,-0.00010597876098472625,0.02193041332066059,-0.01449237484484911,-0.02643357217311859,-0.031475186347961426,-0.03553783521056175,0.02351180650293827,0.013318011537194252,0.1424640715122223,all
ADAM9,0.03601713106036186,0.011478185653686523,0.013584001921117306,0.040779959410429,-0.050410348922014236,-0.07600103318691254,-0.0915786400437355,-0.007476243190467358,-0.16084086894989014,-0.018490463495254517,all
IDO1,-0.005157508887350559,0.013839629478752613,-0.013663859106600285,0.013589205220341682,0.364542692899704,-0.0951293483376503,-0.20397205650806427,-0.096293143928051,9.615758895874023,-0.18508979678153992,all
SPIDR,0.04511313885450363,0.01797286421060562,0.034652289003133774,0.020975381135940552,-0.047976914793252945,-0.10789667069911957,-0.07147509604692459,-0.03264660760760307,-0.04088757559657097,-0.1634310781955719,all
LINC00968,0.01607225462794304,0.003725821617990732,-0.0033414706122130156,0.03545202687382698,0.027465377002954483,-0.011284572072327137,-0.024024447426199913,-0.018194530159235,-0.14557744562625885,-0.08907780796289444,all
FAM110B,0.01936458609998226,-0.01516963541507721,-0.025761429220438004,0.011919275857508183,0.000843601708766073,0.06609465181827545,0.019086988642811775,-0.09590043872594833,-0.12309904396533966,-0.09563814103603363,all
UBXN2B,0.0365959033370018,0.009598670527338982,-0.021298503503203392,-0.022424805909395218,-0.03450046479701996,0.0026272539980709553,-0.005638351198285818,-0.08701065927743912,-0.10407789051532745,-0.10449787229299545,all
RP11-280G9.1,0.0580236092209816,-0.05214596539735794,0.019170327112078667,0.0389820896089077,-0.07047324627637863,-0.011527448892593384,-0.039755918085575104,-0.03685547038912773,0.06499649584293365,-0.08896446228027344,all
YTHDF3,0.027860980480909348,-0.014246306382119656,0.01731434091925621,0.0053855376318097115,-0.016822075471282005,-0.01675477623939514,0.022277820855379105,-0.06444008648395538,-0.07727617025375366,-0.0928913950920105,all
ADHFE1,0.03382724151015282,-0.00245922664180398,0.004586897324770689,-0.0021261333022266626,-0.013138086535036564,-0.05856570601463318,-0.0838732048869133,0.05938849225640297,0.09024249017238617,-0.03939514979720116,all
SGK3,0.029548102989792824,5.5892134696478024e-05,0.05341191589832306,0.050909124314785004,-0.015431361272931099,-0.11435773223638535,-0.13266117870807648,0.044076140969991684,0.07484922558069229,-0.08876457065343857,all
NCOA2,-7.456173625541851e-05,-0.006959940772503614,0.0017859141808003187,0.016996270045638084,0.07016953825950623,0.04449392482638359,0.03481370210647583,-0.09104824811220169,-0.1671469509601593,-0.16356389224529266,all
RDH10,0.011732387356460094,0.001074348809197545,0.00777102168649435,-0.008556289598345757,0.006368291564285755,-0.014608758501708508,-0.015957139432430267,-0.03253789246082306,0.04157748073339462,-0.04658440127968788,all
UBE2W,-0.005789556540548801,0.005037914961576462,0.0035552033223211765,-0.009908548556268215,0.025977404788136482,-0.01652548648416996,-0.006289151031523943,0.0053778174333274364,-0.2227155864238739,0.1282370537519455,all
TMEM70,-0.022219380363821983,0.009926483035087585,0.05412331968545914,0.016758356243371964,-0.04696428403258324,-0.06437679380178452,-0.06220872700214386,0.016335884109139442,-0.04589805752038956,0.10142798721790314,all
ZBTB10,0.01424916461110115,-0.02921413443982601,0.03590771555900574,-0.00897206086665392,0.006376501172780991,-0.05401509627699852,-0.06821925193071365,-0.0001479391212342307,0.14874276518821716,0.28285667300224304,all
SNX16,0.013402457349002361,-0.009637318551540375,-0.002897844184190035,0.036367736756801605,0.015506578609347343,-0.012955921702086926,0.029515720903873444,-0.024002471938729286,-0.11932920664548874,0.11103899031877518,all
CA2,-0.023271316662430763,-0.028081148862838745,-0.01673927716910839,-0.03674494847655296,0.2769092917442322,0.08122957497835159,0.04212339594960213,0.026139967143535614,-0.23720531165599823,-0.03743232786655426,all
WWP1,-0.005116121377795935,-0.003329290309920907,0.015168147161602974,-0.030173663049936295,0.038833100348711014,0.011941365897655487,0.020808903500437737,-0.05491852015256882,-0.1283082515001297,-0.04280168563127518,all
OSGIN2,0.02204432524740696,-0.007475797086954117,0.017292363569140434,0.026819540187716484,0.015666496008634567,-0.03657370060682297,-0.056752100586891174,-0.011652468703687191,-0.02763364277780056,-0.03845011815428734,all
TMEM64,-0.01646140217781067,0.005035940557718277,-0.0009696748456917703,-0.011563880369067192,0.029490860179066658,0.023750146850943565,-0.017358288168907166,-0.011948813684284687,-0.024672191590070724,-0.005011401604861021,all
TMEM55A,0.07389470189809799,-0.004353211726993322,-0.001971485326066613,0.03487859293818474,0.07283439487218857,-0.13044337928295135,-0.1328791081905365,0.12059956043958664,-0.17483754456043243,0.0026283080223947763,all
TRIQK,0.04586494341492653,-0.010968782939016819,-0.008725565858185291,0.0246584415435791,-0.0004079335485585034,0.013864830136299133,0.00815328024327755,-0.13307996094226837,-0.18282383680343628,-0.1576409786939621,all
PDP1,-0.02088157832622528,-0.0014000412775203586,-0.001684010261669755,0.00029898027423769236,0.022023087367415428,0.07252784818410873,0.03835215047001839,-0.0864148736000061,0.0036585000343620777,-0.15557420253753662,all
TP53INP1,0.03251446783542633,-0.0006885650218464434,0.004285215400159359,-0.014642161317169666,-0.005412922706454992,-0.014561033807694912,-0.008734283968806267,-0.08579587936401367,-0.14284276962280273,-0.09648168087005615,all
KB-431C1.4,0.015168487094342709,-0.00634614285081625,0.02113381214439869,0.010606624186038971,-0.013742171227931976,-0.03335666283965111,-0.04319775849580765,-0.008469573222100735,-0.10316765308380127,-0.014009039849042892,all
UBR5,0.0002858548250515014,-0.004250273108482361,0.021688593551516533,0.02735065668821335,0.018358230590820312,-0.021641302853822708,-0.019978299736976624,-0.0004348929796833545,-0.04981771856546402,-0.03479502350091934,all
KLF10,-0.0003729000163730234,0.0350656658411026,0.1496495008468628,0.03303532674908638,-0.07561498880386353,-0.19687668979167938,-0.21559546887874603,0.005164027214050293,-0.009146654978394508,-0.3891026973724365,all
KB-1507C5.4,0.042788319289684296,-0.09286533296108246,0.06649310141801834,-0.01569562405347824,-0.06120053306221962,-0.00548916170373559,-0.004316218663007021,-0.016439661383628845,0.0080963633954525,-0.009138583205640316,all
ANGPT1,0.0026598877739161253,0.0017376942560076714,0.01842312514781952,-0.008835464715957642,-0.03515484556555748,-0.015839064493775368,-0.004927818197757006,-0.02883622981607914,-0.09281719475984573,-0.028964944183826447,all
TRPS1,0.04578646644949913,0.006144324317574501,0.03970322012901306,0.036661095917224884,-0.030763646587729454,-0.11582565307617188,-0.07471784949302673,0.014176687225699425,0.012288271449506283,-0.1520685851573944,all
SNTB1,0.04561139643192291,0.01628536731004715,0.0044160159304738045,0.023492300882935524,-0.033587485551834106,-0.0632401555776596,-0.04268021136522293,-0.04984395578503609,-0.11740526556968689,-0.15123121440410614,all
RP11-383J24.6,0.003285928163677454,-0.010949832387268543,0.01984989456832409,0.0192888006567955,0.016621937975287437,-0.017326097935438156,-0.026588845998048782,0.010259208269417286,-0.009820403531193733,-0.018771175295114517,all
TMEM65,0.002307761926203966,0.0013823852641507983,0.01781008578836918,0.016705043613910675,0.025529757142066956,-0.03748272359371185,-0.021143240854144096,0.035423096269369125,0.011800188571214676,-0.04176270589232445,all
TRIB1,0.10248223692178726,-0.07741575688123703,0.061024121940135956,-0.011478639207780361,0.04749502241611481,-0.0670550987124443,-0.057626836001873016,-0.06233752518892288,-0.15615619719028473,-0.30160874128341675,all
CASC8,0.07893871515989304,-0.008854513056576252,-0.017987553030252457,0.0407501645386219,-0.01222209632396698,-0.05671721324324608,-0.0529545396566391,-0.05395076796412468,-0.06278355419635773,-0.0571310855448246,all
TMEM71,0.10203058272600174,-0.012437433004379272,0.037747327238321304,0.08861114084720612,-0.028104262426495552,-0.145506352186203,-0.13379980623722076,-0.0130296116694808,-0.22195279598236084,-0.27131494879722595,all
NDRG1,0.03186631575226784,-0.025642024353146553,0.00857249740511179,0.018075507134199142,-0.07597503066062927,-0.04656244441866875,-0.06922943890094757,0.011729273945093155,0.016727250069379807,0.28751659393310547,all
RP11-629O1.2,0.024619275704026222,-0.01925370842218399,0.012964388355612755,0.03052414022386074,-0.03212971240282059,0.0028660164680331945,-0.004123569466173649,-0.05962492525577545,-0.1278395801782608,-0.0968569964170456,all
SLC45A4,0.010121873579919338,-0.0033037997782230377,-0.003869375679641962,0.046684518456459045,0.025456110015511513,0.002782811177894473,0.022281114012002945,-0.04030492901802063,-0.11644540727138519,-0.028218479827046394,all
