,cM,cMact,cMinf,Mac1,Mac2,ncM,ncMcomp,cDC1,cDC2,pDC,cell_type
ALPK1,0.012682707980275154,-0.002507425844669342,-0.007745636627078056,0.01232579443603754,0.0316842719912529,0.007099442649632692,0.046683963388204575,-0.030112799257040024,-0.12095744162797928,-0.08506792038679123,all
C4orf21,-0.008611929602921009,-0.0016714405501261353,-0.010967998765408993,-0.00476788729429245,0.04890558868646622,0.027541089802980423,-0.0011458228109404445,-0.05848226323723793,-0.1387355476617813,0.17272336781024933,all
CAMK2D,-0.049410589039325714,0.05582859367132187,0.07569453120231628,0.023780712857842445,0.10383530706167221,-0.09480192512273788,-0.0991501584649086,-0.03525910526514053,1.1119279861450195,-0.24349534511566162,all
PDE5A,-0.013647329993546009,-0.014311482198536396,0.0033369823358953,-0.00918849278241396,0.04620356857776642,0.025917677208781242,0.04226924851536751,-0.024969834834337234,-0.019929325208067894,0.11448393762111664,all
SPRY1,0.011657044291496277,0.023115918040275574,-0.010785933583974838,-0.035682424902915955,-0.030387528240680695,-0.033471010625362396,-0.037137579172849655,-0.03722991794347763,-0.0035579074174165726,0.14190129935741425,all
ANKRD50,0.018879227340221405,0.006491072475910187,0.00643616309389472,0.023462846875190735,-0.04435077682137489,-0.03419099748134613,-0.016705986112356186,-0.003063508542254567,-0.11641011387109756,-0.07429136335849762,all
RAB33B,0.023061733692884445,-0.0041504125110805035,-0.0073897759430110455,-0.004700866993516684,0.007725392002612352,-0.013978458009660244,-0.04023320972919464,-0.023574866354465485,0.05634608864784241,0.047420840710401535,all
MAML3,0.0180234182626009,0.004512387327849865,0.023013632744550705,0.040232859551906586,0.019406698644161224,-0.0697176456451416,-0.06938227266073227,0.044737305492162704,-0.14991872012615204,-0.05140073969960213,all
TBC1D9,0.003211675211787224,-0.01742512173950672,0.06668515503406525,0.006836848799139261,-0.040156468749046326,-0.08943835645914078,-0.0688430666923523,0.034854546189308167,-0.020272722467780113,0.1536778211593628,all
RP11-102N12.3,0.04374661669135094,-0.020699752494692802,0.03315914794802666,0.03210001438856125,-0.02107422985136509,-0.061792753636837006,-0.05358321592211723,-0.021341439336538315,-0.058204151690006256,-0.0828205868601799,all
ZNF330,0.021213483065366745,0.012318296357989311,0.006010896526277065,-0.0070035383105278015,0.023389367386698723,-0.036344096064567566,-0.0236945953220129,-0.04372866451740265,-0.05041804164648056,-0.07650204747915268,all
RP11-362F19.3,0.03018372878432274,0.008749597705900669,0.006115615833550692,-0.007593796122819185,-0.045363649725914,-0.035538945347070694,-0.01871534064412117,-0.06339585781097412,-0.05267682299017906,-0.06828229129314423,all
PRMT10,-0.031198401004076004,-0.04195208474993706,0.004915133118629456,-0.04460310563445091,-0.06619354337453842,-0.062278132885694504,-0.07469531893730164,0.39086097478866577,-0.18342900276184082,0.6730248332023621,all
TLR2,0.06675707548856735,0.047983817756175995,0.0013394197449088097,0.06922391057014465,-0.020342804491519928,-0.0900847390294075,-0.05071831867098808,-0.12911592423915863,-0.2277403026819229,-0.4174846410751343,all
FAM198B,0.12824106216430664,0.024161219596862793,0.0005336989415809512,0.06565087288618088,-0.026715468615293503,-0.15938860177993774,-0.06742557883262634,-0.13300588726997375,-0.14117754995822906,-0.2785305082798004,all
RP11-597D13.9,0.05520250275731087,0.01244981400668621,-0.01492372713983059,0.0025180906523019075,-0.039162807166576385,-0.05074472352862358,-0.043625034391880035,-0.041841037571430206,-0.061508845537900925,-0.10402455925941467,all
TMEM144,0.035502027720212936,0.00925004668533802,8.189079380827025e-05,0.008427398279309273,-0.0340430773794651,-0.07055433094501495,-0.05148620158433914,0.011652125976979733,0.024553513154387474,0.04940163344144821,all
RAPGEF2,0.018580518662929535,-0.00165452784858644,0.00940787699073553,-0.03163410723209381,0.04755684733390808,-0.022438475862145424,-0.011503029614686966,-0.04544781520962715,-0.06263457238674164,-0.01639300398528576,all
NAF1,0.0002995473041664809,-0.03341793641448021,0.036340150982141495,-0.021151525899767876,-0.02113168314099312,-0.021680088713765144,-0.044544413685798645,0.07875019311904907,0.017232922837138176,0.057142097502946854,all
KLHL2,0.013523733243346214,0.013141175732016563,-0.020083894953131676,-0.0069704907946288586,-0.004847301170229912,0.014699693769216537,0.03901078924536705,-0.05365906283259392,-0.06840143352746964,-0.12290940433740616,all
DDX60,-0.03739079460501671,0.061105139553546906,-0.08676289767026901,-0.0219110157340765,-0.0006447937921620905,0.11272252351045609,0.06642831861972809,-0.0015700111398473382,-0.10155320167541504,-0.2663760483264923,all
DDX60L,0.012497435323894024,0.070340596139431,-0.09461364895105362,-0.02693726308643818,-0.006919835694134235,0.0662369430065155,0.06864199042320251,-0.05390983447432518,-0.1476605087518692,-0.4113400876522064,all
CLCN3,0.0074837966822087765,-0.005680172238498926,-0.001967606833204627,-0.035228025168180466,-0.014798017218708992,-0.005719138775020838,-0.01504533365368843,-0.006870230194181204,-0.05040741339325905,0.12954162061214447,all
MFAP3L,-0.00537250516936183,-0.01164377760142088,0.00480969762429595,-0.011355437338352203,-0.07897437363862991,0.025030193850398064,0.030578194186091423,-0.02857600338757038,-0.12073975801467896,0.06928717344999313,all
GALNT7,0.02867789752781391,0.005134264472872019,0.005402245558798313,0.03048836998641491,-0.04057438671588898,-0.06703734397888184,-0.08324351161718369,0.028520843014121056,-0.030029742047190666,0.07713264226913452,all
HMGB2,0.23988164961338043,0.11854042857885361,-0.1273995041847229,0.049505818635225296,-0.17319129407405853,-0.27718666195869446,-0.2949867844581604,-0.02351546287536621,-0.3780181407928467,-0.3614034056663513,all
RP11-798M19.6,-0.0037987115792930126,0.052224963903427124,-0.02351820468902588,-0.032477330416440964,-0.028602834790945053,-0.032310888171195984,0.02534334361553192,0.013330488465726376,-0.07245443761348724,-0.07312506437301636,all
SAP30,-0.023530589416623116,0.19841304421424866,-0.08545897901058197,0.009731953032314777,-0.138028085231781,-0.10703650861978531,-0.0844997838139534,0.04810550436377525,-0.004126142244786024,-0.3127439618110657,all
SCRG1,0.0009724351693876088,0.02620544470846653,-0.0082107437774539,0.033076636493206024,-0.026903489604592323,-0.024763813242316246,-0.03919224813580513,0.018497511744499207,-0.07270023971796036,-0.05934734269976616,all
CEP44,0.013402325101196766,-0.009607021696865559,-0.0022436254657804966,0.0027490563225001097,0.0064001865684986115,-0.003607551334425807,0.05216789245605469,-0.021341709420084953,-0.05400141701102257,0.017893247306346893,all
ACSL1,0.1199743002653122,0.0219565462321043,-0.021446501836180687,0.018975554034113884,0.0635608360171318,-0.10963068902492523,-0.12730728089809418,-0.11091559380292892,0.03671305254101753,-0.35149481892585754,all
RP11-701P16.5,0.03252164274454117,-0.03736673668026924,0.015208518132567406,0.005521553102880716,0.08722099661827087,-5.875028364243917e-05,0.01470894180238247,-0.03824977949261665,-0.004537988919764757,-0.10202641040086746,all
CLPTM1L,0.008965511806309223,-0.001288454863242805,0.019490012899041176,-0.008758917450904846,-0.017983948811888695,-0.01865437440574169,-0.026136387139558792,-0.05816037207841873,-0.06486344337463379,0.016800664365291595,all
LPCAT1,0.007751969154924154,-0.016934886574745178,0.001157559803687036,-0.003185825189575553,-0.006439216900616884,0.06070829927921295,0.031128378584980965,-0.1150805875658989,-0.024542104452848434,-0.16014032065868378,all
MTRR,0.00019031419651582837,-0.005542818456888199,0.0010372578399255872,0.07464616745710373,-0.0032622264698147774,0.0062016649171710014,-0.0003301743417978287,-0.03744695708155632,0.053856994956731796,0.02965041622519493,all
BASP1,0.13301357626914978,-0.046782538294792175,-0.057853832840919495,0.0411277636885643,-0.050486791878938675,-0.14206276834011078,-0.2229732722043991,0.40938353538513184,1.7625359296798706,-0.261373370885849,all
PRLR,0.03551139310002327,-0.0038451452273875475,0.01075711753219366,0.0242481529712677,-0.019691308960318565,-0.02676646038889885,-0.04796001315116882,-0.07156681269407272,-0.04399850219488144,-0.10597684979438782,all
IL7R,0.017929043620824814,0.04575095325708389,0.01754273846745491,0.025562738999724388,0.10861147195100784,-0.07683710753917694,-0.048198577016592026,-0.16909736394882202,-0.4033508002758026,0.037579070776700974,all
SLC1A3,-0.04141172766685486,0.10916375368833542,-0.03236273676156998,-0.015351305715739727,-0.04829615354537964,-0.029690273106098175,0.0013814881676808,-0.01242129597812891,0.13139885663986206,-0.1902632713317871,all
DAB2,-0.0739220380783081,-0.04185870662331581,-0.027192886918783188,-0.059522002935409546,0.5808826684951782,-0.05853015184402466,-0.03202769160270691,0.050425224006175995,-0.23744066059589386,2.0678911209106445,all
TTC33,-0.0039601633325219154,0.0075881206430494785,-0.012609786354005337,-0.004093965981155634,0.020696057006716728,0.016936661675572395,0.051122408360242844,-0.025743918493390083,-0.013499531894922256,-0.030120667070150375,all
CTD-2035E11.3,0.006178950425237417,-0.036462485790252686,0.07531353831291199,0.0382361002266407,-0.02957814745604992,-0.10656317323446274,-0.14441026747226715,0.24344758689403534,-0.10629720985889435,-0.0717693641781807,all
ANXA2R,0.011334906332194805,0.010182778351008892,0.0015665199607610703,0.003684778232127428,0.052817318588495255,-0.03133108466863632,-0.09378574043512344,0.019196767359972,-0.13512808084487915,-0.017528360709547997,all
EMB,0.24949154257774353,-0.015682470053434372,-0.030560366809368134,0.11986499279737473,-0.049846626818180084,-0.35059821605682373,-0.347140908241272,0.03897390514612198,0.06913626194000244,0.46776336431503296,all
ITGA1,0.036802295595407486,0.004811667371541262,-0.008625233545899391,0.010915080085396767,-0.04053591936826706,-0.03570163622498512,-0.05537682771682739,-0.014901780523359776,0.11410374194383621,-0.05105891451239586,all
ARL15,0.021761475130915642,0.002796545624732971,0.0011508449679240584,0.02976452186703682,0.03435581550002098,-0.02886795811355114,-0.03044874593615532,-0.017824500799179077,-0.041540633887052536,-0.060885507613420486,all
GZMK,0.00458995345979929,0.005547712091356516,0.006001011002808809,0.005808668211102486,0.04411614313721657,-0.00881168618798256,-0.0028051557019352913,-0.060546036809682846,-0.1078454926609993,0.003321311203762889,all
GZMA,0.019580496475100517,0.005702603608369827,0.007257228717207909,0.020716719329357147,0.00933124404400587,-0.018014708533883095,0.003100693691521883,-0.10430300235748291,-0.07583527266979218,-0.025274144485592842,all
PDE4D,0.035859446972608566,0.0010291096987202764,0.012053987942636013,0.02840147167444229,0.005973086692392826,-0.0691799595952034,-0.07054242491722107,0.02833576686680317,-0.1253967434167862,-0.05606847628951073,all
ELOVL7,-0.006574393715709448,-0.0002152029483113438,0.0007927978876978159,-0.02387494035065174,-0.22070783376693726,0.020609863102436066,0.05039892718195915,-0.03429872542619705,-0.054154567420482635,0.11072634905576706,all
KIF2A,-0.038409195840358734,-0.011567510664463043,0.010897328145802021,-0.01951105147600174,0.13097333908081055,0.015643661841750145,0.007853184826672077,0.01002441719174385,0.2436223179101944,0.2740868330001831,all
TRIM23,0.017511140555143356,0.004152542445808649,-0.011062505654990673,-0.0035136970691382885,0.021045029163360596,-0.0019065735395997763,-0.022821681573987007,-0.05297994241118431,-0.09157200902700424,0.017397629097104073,all
RP11-497H16.9,-0.00680485088378191,0.012712703086435795,-0.0054908934980630875,-0.007188162300735712,0.006679642014205456,-0.0007643084391020238,0.034772537648677826,-0.021508606150746346,0.09090010821819305,0.010197085328400135,all
NAIP,0.15232187509536743,0.0446571484208107,0.03069424070417881,0.070646733045578,-0.052025940269231796,-0.2959839403629303,-0.24544288218021393,0.060354217886924744,-0.23525454103946686,-0.3506377637386322,all
FCHO2,-0.012730018235743046,0.007757101207971573,0.013710233382880688,-0.01872222311794758,-0.0025908316019922495,0.026923853904008865,0.04264851659536362,-0.08134825527667999,-0.08229281008243561,-0.14792554080486298,all
ENC1,0.019426418468356133,-0.005092929117381573,0.029796335846185684,0.009080526418983936,-0.016967758536338806,-0.03979494050145149,-0.03695458173751831,-0.03072085976600647,-0.10202349722385406,-0.0860542505979538,all
HMGCR,0.019213629886507988,0.011009440757334232,0.009911634027957916,0.0297172162681818,-0.009266435168683529,-0.0487334206700325,-0.048612430691719055,-0.006791495252400637,-0.019694460555911064,-0.056543465703725815,all
F2R,0.004912361968308687,-0.0059484452940523624,0.006212117616087198,0.02797456458210945,0.001530564739368856,0.0022090838756412268,0.04387341067194939,-0.07483366131782532,-0.1591038703918457,0.06423713266849518,all
F2RL1,0.023318741470575333,0.005952240899205208,0.019166728481650352,-0.006036459468305111,0.012550604529678822,-0.046631526201963425,-0.06629866361618042,-0.03761666640639305,-0.07331448048353195,-0.06057858467102051,all
S100Z,0.01773722656071186,-0.0006754840142093599,-0.014503762125968933,-0.004482613410800695,-0.009623304009437561,0.057586420327425,0.005657691974192858,-0.11770527809858322,-0.24170824885368347,-0.232329860329628,all
ZFYVE16,0.02805890329182148,-0.019637545570731163,0.034987229853868484,0.03495774790644646,-0.013519106432795525,-0.034028470516204834,-0.03761855140328407,-0.0280167143791914,-0.15423282980918884,-0.14757324755191803,all
FAM151B,0.033885885030031204,0.007491225376725197,0.010137383826076984,-0.026109181344509125,-0.01407014299184084,-0.043586548417806625,-0.06511304527521133,-0.036950793117284775,-0.11076046526432037,-0.1030622124671936,all
MTRNR2L2,0.00025706671294756234,-0.002777464222162962,-0.008926226757466793,0.031193964183330536,0.006623854860663414,0.029356442391872406,0.019085565581917763,-0.06675656139850616,-0.044429730623960495,0.010472157038748264,all
XRCC4,-0.00949001032859087,0.009832172654569149,-0.03475099802017212,0.026232894510030746,0.002243034541606903,0.0836847648024559,0.08308832347393036,-0.10468216240406036,-0.19748418033123016,-0.12445434927940369,all
VCAN,0.5452998280525208,0.120271697640419,0.17675454914569855,0.35401850938796997,-0.2782464325428009,-1.0047470331192017,-0.9162686467170715,-0.10809570550918579,-0.45763781666755676,-1.271100640296936,all
RASA1,-0.010285197757184505,-0.006933706346899271,-0.00810387171804905,-0.015852730721235275,-0.018405159935355186,0.06447772681713104,0.04781747981905937,-0.07783965021371841,-0.12731404602527618,-0.044112637639045715,all
CTC-428H11.2,0.008225242607295513,-0.010352949611842632,0.02101929299533367,0.03777032345533371,-0.058919597417116165,-0.024025393649935722,-0.03961294889450073,0.01544336136430502,0.0007271349313668907,-0.01978534646332264,all
LUCAT1,0.09842485189437866,-0.10285141319036484,0.08959245681762695,0.07338710129261017,-0.013205395080149174,-0.08860055357217789,-0.08825722336769104,-0.0362224355340004,0.0254643764346838,-0.1638520061969757,all
ANKRD32,-0.0015980430180206895,0.008525299839675426,-0.005305192433297634,0.016994791105389595,-0.01676098443567753,-0.006824422162026167,-0.01253115851432085,0.013025019317865372,-0.11526113003492355,0.02280888706445694,all
ELL2,0.017044447362422943,0.01011998113244772,0.014692908152937889,0.06585586071014404,-0.03847621753811836,-0.026009827852249146,-0.028501372784376144,-0.07107575237751007,-0.017734980210661888,-0.1465119868516922,all
CTD-2260A17.1,0.01472984254360199,-0.005406657699495554,0.011393009684979916,0.0014488379238173366,0.01673157699406147,-0.014222901314496994,-0.03252815827727318,-0.02529548853635788,-0.1200602799654007,-0.04626985266804695,all
CTD-2007H13.3,0.01103415060788393,-0.0012141079641878605,0.01023805234581232,-0.028183529153466225,0.06877142935991287,-0.006628935690969229,-0.010270576924085617,-0.056665997952222824,-0.15623952448368073,-0.04878094047307968,all
ST8SIA4,0.011515157297253609,0.005834395531564951,-0.024865303188562393,0.018617568537592888,0.04899776726961136,0.03698534145951271,0.025831956416368484,-0.06311723589897156,0.23334844410419464,-0.19776520133018494,all
SLCO4C1,0.06976060569286346,-0.0038256593979895115,-0.032917823642492294,0.02416796050965786,-0.04621446132659912,-0.04602262005209923,-0.04946395754814148,-0.005003361031413078,-0.00535413296893239,-0.007665916346013546,all
PAM,0.04041009023785591,-0.00034556284663267434,0.010023768991231918,0.014455542899668217,-0.0001241859863512218,-0.057175781577825546,-0.06792602688074112,-0.05103645473718643,0.16153447329998016,-0.00342840445227921,all
FBXL17,0.012007905170321465,-0.00746411457657814,0.011858909390866756,0.018610980361700058,0.008419009856879711,-0.02958650328218937,-0.04161188006401062,-0.005272215232253075,-0.050376273691654205,0.089846171438694,all
LINC01023,0.0059807091020047665,0.00019558900385163724,0.02248496003448963,0.03193143010139465,-0.007912269793450832,-0.044413864612579346,-0.04973962903022766,0.029168229550123215,-0.10061714053153992,-0.008101209066808224,all
FER,0.0016462516505271196,0.00439480459317565,0.010257747024297714,-0.014551220461726189,-0.002522263443097472,-0.027579188346862793,-0.03975038230419159,0.01756962202489376,-0.05373377725481987,0.0483676977455616,all
MAN2A1,-0.0006977880257181823,0.008936400525271893,0.016825499013066292,-0.031957123428583145,0.029695427045226097,-0.02077515423297882,-0.014687337912619114,-0.05611306428909302,-0.20400632917881012,0.05520710349082947,all
CTC-428G20.3,0.004609346855431795,-0.006766369566321373,0.0027568938676267862,-0.025672197341918945,0.006756038870662451,0.006224892567843199,0.014639683999121189,-0.03027057647705078,-0.15200383961200714,0.04132166504859924,all
PRDM6,-0.14722898602485657,-0.025530913844704628,-0.09650186449289322,-0.13293370604515076,-0.1499859094619751,0.1516106277704239,0.3597342371940613,0.7918609976768494,1.3674287796020508,-0.09454750269651413,all
LMNB1,0.10280444473028183,0.007247387431561947,-0.056618183851242065,0.0071982210502028465,0.06273484975099564,-0.10464414954185486,-0.12099884450435638,0.12201256304979324,0.10547136515378952,-0.1159648522734642,all
FBN2,0.0708615854382515,-0.003576016053557396,-0.01151314564049244,0.006119414232671261,0.0001978610089281574,-0.05493743345141411,-0.05690845102071762,-0.05602095648646355,-0.08643233776092529,-0.082061767578125,all
FNIP1,0.003179417224600911,-0.0010419109603390098,0.02925395406782627,0.03145740553736687,-0.001064673881046474,-0.024290772154927254,-0.021197011694312096,-0.04402189329266548,-0.14510226249694824,-0.05572909489274025,all
P4HA2,0.018924832344055176,0.0036209651734679937,0.013114860281348228,0.015350273810327053,0.015682779252529144,-0.03257462754845619,-0.03852717578411102,-0.037528250366449356,-0.08216889947652817,-0.06318815052509308,all
SLC22A4,0.0365561917424202,-0.006633257493376732,0.026174072176218033,0.03168424963951111,0.0016493253642693162,-0.052916962653398514,-0.07447776943445206,-0.03721464425325394,-0.08126344531774521,-0.12069147825241089,all
AC116366.6,0.02159329131245613,-0.04381730407476425,0.0736985057592392,-0.02530898153781891,-0.00022136008192319423,-0.040549445897340775,-0.0705261379480362,-0.020167814567685127,-0.021596234291791916,-0.12262384593486786,all
IRF1,-0.005717892665416002,-0.11697525531053543,0.08483915776014328,-0.0252615287899971,0.0916583314538002,0.17293910682201385,0.1479373723268509,-0.2451372891664505,-0.3793633282184601,-0.4440186023712158,all
SHROOM1,0.039433445781469345,0.0024865062441676855,0.020144706591963768,0.05591868981719017,-0.04598755016922951,-0.05017444118857384,-0.04567960277199745,-0.0802241787314415,-0.07240543514490128,-0.14047527313232422,all
ZCCHC10,0.0027072718366980553,0.01736346445977688,0.0013705819146707654,-0.009760977700352669,-0.02529403381049633,-0.02455318532884121,-0.053139396011829376,0.00866959523409605,-0.03266159072518349,-0.01643316075205803,all
SEC24A,0.0075518288649618626,0.003179052611812949,0.007075374014675617,0.0011889917077496648,-0.02886776439845562,-0.006158779375255108,-0.02911415696144104,-0.040030863136053085,-0.017617475241422653,-0.03280545771121979,all
SMAD5,-0.01477965246886015,0.01638171635568142,0.01682131551206112,-0.017271773889660835,0.019923944026231766,-0.033943310379981995,-0.011570055969059467,0.011270267888903618,-0.14811649918556213,0.07619226723909378,all
SPOCK1,0.041012514382600784,-0.005356242414563894,-0.004677262157201767,-0.01955217495560646,-0.03176683932542801,-0.030101103708148003,-0.03831886500120163,-0.006743606645613909,-0.06489402800798416,-0.061199165880680084,all
BRD8,-0.0031069365795701742,0.011407065205276012,-0.013984646648168564,-0.01790621131658554,-0.021971365436911583,0.0006544483476318419,-0.01868743821978569,-0.009098587557673454,-0.017670633271336555,0.12929962575435638,all
CDC23,-0.0049971058033406734,0.0015312887262552977,-0.002600966254249215,0.0022599941585212946,0.032949578016996384,0.005320878233760595,0.010775486007332802,-0.015784872695803642,-0.09666850417852402,0.053011953830718994,all
KDM3B,0.032222382724285126,-0.0026486266870051622,0.0017988758627325296,0.012142106890678406,0.018668144941329956,-0.04320484399795532,-0.023875698447227478,-0.031744491308927536,0.04358335956931114,0.0355464369058609,all
EGR1,0.20450551807880402,-0.09472818672657013,0.07428745180368423,0.019392944872379303,0.06822744756937027,-0.18253709375858307,-0.1507386863231659,-0.1448575258255005,-0.02518741972744465,-0.3534885048866272,all
MZB1,-0.07454204559326172,-0.09946868568658829,-0.08879484236240387,-0.06302353739738464,-0.007481821812689304,-0.1136869490146637,-0.20325763523578644,-0.20303137600421906,-0.25521722435951233,5.324853897094727,all
HBEGF,0.08481506258249283,-0.07281671464443207,0.14640933275222778,0.04308222234249115,-0.13784733414649963,-0.1801699995994568,-0.1853339821100235,0.17917759716510773,-0.2262163907289505,-0.6044991612434387,all
APBB3,0.0817646011710167,0.008272947743535042,0.008314778096973896,0.08107967674732208,0.03677815943956375,-0.10949559509754181,-0.09539540857076645,-0.08046796917915344,-0.08869083225727081,-0.143962562084198,all
CD14,0.38988056778907776,0.08682975172996521,0.20629152655601501,0.30212777853012085,-0.17299579083919525,-0.7040792107582092,-0.6119384169578552,-0.4881351888179779,-0.4177021086215973,-1.0923033952713013,all
ARAP3,0.01353519968688488,-0.010813433676958084,0.006789947859942913,-0.0025583587121218443,-0.013270597904920578,0.013632422313094139,0.010557282716035843,-0.058259204030036926,-0.11895617842674255,-0.08015812933444977,all
SH3TC2,0.06626245379447937,-0.019005781039595604,-0.00981920026242733,0.015805605798959732,-0.028601771220564842,-0.03722896799445152,-0.03031669557094574,-0.0441257506608963,-0.0016903139185160398,-0.044374071061611176,all
ABLIM3,-0.008409050293266773,0.007572774309664965,0.004893004894256592,0.009830891154706478,-0.2473716288805008,0.01924431137740612,0.02112172171473503,-0.04843137785792351,-0.04941561073064804,0.03881624713540077,all
SLC26A2,-0.006835612468421459,0.008353889919817448,0.01726495660841465,0.011243307963013649,-0.013113456778228283,-0.03251682221889496,-0.02751818299293518,0.01785951480269432,-0.048678502440452576,0.03866147622466087,all
DCTN4,0.0468495637178421,0.0033893061336129904,0.000650171423330903,0.035713184624910355,-0.004681920632719994,-0.06285392493009567,-0.055922169238328934,-0.029563622549176216,-0.06708905845880508,-0.024084096774458885,all
GM2A,0.10357292741537094,0.020512830466032028,-0.003550924127921462,0.05301201343536377,-0.01740344986319542,-0.15833774209022522,-0.16414591670036316,-0.009485017508268356,0.17301388084888458,-0.1160963922739029,all
SLC36A1,0.03156125918030739,-0.0020817669574171305,0.005898481234908104,0.03831201046705246,-0.030766446143388748,-0.023272927850484848,-0.03131096065044403,-0.05828535929322243,-0.0874156728386879,-0.09421069175004959,all
SPARC,-0.012224008329212666,-0.012891079299151897,0.015931351110339165,-0.04613236337900162,-0.6098710894584656,0.054650332778692245,0.059258587658405304,-0.04595276713371277,-0.04482697322964668,0.15381203591823578,all
MFAP3,8.412808711000253e-06,0.007769723888486624,0.002679065801203251,-0.028050610795617104,-0.017559710890054703,-0.0014756124000996351,-0.01772640459239483,-0.026955265551805496,-0.09293666481971741,0.006046788301318884,all
FAXDC2,-0.010714110918343067,-0.011534285731613636,0.013564865104854107,0.00979903619736433,-0.016087904572486877,0.01455263327807188,0.01738709956407547,-0.018306275829672813,-0.12766067683696747,0.05226464942097664,all
ADAM19,0.06434468924999237,-0.0165827926248312,-0.021886367350816727,0.03328926861286163,-0.0055175223387777805,-0.11546209454536438,-0.12629759311676025,-0.009981800802052021,0.28763505816459656,0.7362362742424011,all
PANK3,0.0019329572096467018,0.0056104641407728195,0.014050083234906197,0.027454687282443047,-0.020027106627821922,-0.014602518640458584,-0.03929993137717247,-0.02730873040854931,-0.11105035990476608,-0.04078200086951256,all
DUSP1,0.15631762146949768,-0.13071498274803162,0.03987755626440048,0.04076148569583893,-0.03198869526386261,0.18457750976085663,0.13807523250579834,-0.2625638544559479,-0.0006640061037614942,-1.9918214082717896,all
UIMC1,0.05020642280578613,-0.004971628542989492,0.008325631730258465,0.008000005036592484,0.06051502004265785,-0.06921390444040298,-0.04565051570534706,-0.04956420138478279,-0.023059509694576263,0.023448815569281578,all
PRR7,0.020602617412805557,-0.07211197167634964,0.0340922549366951,0.027675475925207138,-0.05145663395524025,0.05495898053050041,-0.031799349933862686,-0.09888999164104462,0.044705089181661606,0.060714706778526306,all
FAM193B,0.022492432966828346,0.005762727465480566,-0.005094694904983044,0.06441189348697662,-0.02774173393845558,-0.03075285814702511,-0.020200304687023163,-0.025286592543125153,-0.023530149832367897,0.0016808247892186046,all
RUFY1,-0.03669686242938042,-0.02004340849816799,0.01920257695019245,-0.015391557477414608,0.12805309891700745,0.031651560217142105,0.05864650383591652,0.0037085353396832943,0.006557577755302191,0.11828816682100296,all
HNRNPH1,-0.02047991380095482,0.01090684998780489,0.043088141828775406,-0.023312564939260483,0.06505389511585236,-0.07546065747737885,-0.08991049230098724,0.04190174490213394,-0.1198594942688942,0.23546883463859558,all
MGAT4B,0.008257276378571987,-0.005285462364554405,0.0223818551748991,0.010107891634106636,-0.022857066243886948,-0.026498332619667053,-0.03204088285565376,-0.013088383711874485,-0.04871097579598427,-0.010331564582884312,all
SCGB3A1,-0.11126768589019775,-0.04669570177793503,-0.09110082685947418,-0.08817766606807709,0.033397529274225235,0.40023910999298096,0.31531524658203125,-0.12860314548015594,-0.49867284297943115,-0.12517260015010834,all
IRF4,-0.06540762633085251,-0.07032015919685364,-0.045503392815589905,-0.04358567297458649,-0.03843865543603897,-0.112200066447258,-0.17726550996303558,0.152336984872818,-0.3521174490451813,3.323113441467285,all
WRNIP1,0.005508421920239925,0.007541780825704336,0.00875148456543684,0.014254438690841198,0.006668175105005503,-0.0357283316552639,-0.05118758603930473,0.010625876486301422,0.05138218775391579,0.027626991271972656,all
RP1-90J20.12,0.013183973729610443,0.0070755090564489365,0.010555533692240715,0.009374327026307583,-0.006441808305680752,-0.03461356833577156,-0.07656647264957428,0.012101339176297188,0.005136412102729082,-0.0667649433016777,all
F13A1,0.01604635827243328,-0.005734778009355068,0.1565048098564148,0.04348832368850708,-0.40504008531570435,-0.20854003727436066,-0.17767612636089325,0.12753313779830933,-0.29383817315101624,-0.1436159461736679,all
GCNT2,0.020481416955590248,0.013255242258310318,-0.007021764758974314,0.01541940588504076,-0.010372314602136612,-0.04718019440770149,-0.0428505577147007,0.02948651649057865,-0.03952930122613907,0.013127760030329227,all
MAK,0.016680417582392693,-0.0040415008552372456,0.003547241212800145,-0.011936718598008156,0.0018361472757533193,-0.002504528732970357,0.0036409597378224134,-0.04420023411512375,-0.05464494973421097,-0.0691675916314125,all
TMEM170B,0.1416717767715454,-0.010494953952729702,0.022337397560477257,0.033493369817733765,-0.004827125463634729,-0.17403967678546906,-0.14697955548763275,-0.0914754793047905,-0.20307375490665436,-0.1458718180656433,all
PHACTR1,0.001479175640270114,-0.17286373674869537,0.15517579019069672,-0.010106410831212997,-0.14104436337947845,-0.15341509878635406,-0.16341060400009155,0.5977931618690491,0.03396846354007721,0.4774891138076782,all
CD83,-0.02602010779082775,-0.20620642602443695,0.1820620894432068,-0.025399846956133842,0.05108676478266716,0.16810573637485504,0.1327289640903473,-0.13655082881450653,0.2788105309009552,-0.45540478825569153,all
MYLIP,0.0204978846013546,-0.02905154600739479,0.022570470348000526,0.01280253380537033,0.01359531283378601,0.003208193462342024,0.003762944834306836,-0.07376648485660553,-0.07075102627277374,-0.022884417325258255,all
GMPR,-0.030809910967946053,0.01710098795592785,-0.05598487704992294,-0.013800015673041344,0.12296681106090546,0.11606281250715256,0.09613913297653198,-0.09354598075151443,0.2957878112792969,-0.10375631600618362,all
ATXN1,0.053084686398506165,-0.0034193876199424267,0.034771278500556946,0.08655083924531937,0.00023795080778654665,-0.08154366165399551,-0.03833692893385887,-0.10161863267421722,-0.03132571280002594,-0.1621440052986145,all
